question,choices,subject,answer
نیش توازن میں،,سپلائی وکر ڈیمانڈ وکر کو کاٹتا ہے۔|کسی بھی فریق کو اپنی حکمت عملی سے ہٹنے کی ترغیب نہیں ہے۔|معمولی آمدنی کا منحنی خطوط لاگت کے منحنی خطوط کو کاٹتا ہے۔|توازن غیر مستحکم ہے اور ہر فریق حکمت عملی کو تبدیل کرنا چاہے گا۔,high_school_microeconomics,1
اسکول کے ماہر نفسیات کے ساتھ ملاقات میں، چھٹی جماعت کی نئی ٹیچر محترمہ ہارکر نے ایک طالب علم، انتھونی کے بارے میں کچھ خدشات کا اظہار کیا۔ اسکول کے ماہر نفسیات نے لڑکے کے ساتھ کام کیا ہے اور وہ اسے اچھی طرح جانتا ہے۔ انتھونی کو سیکھنے کی معمولی معذوری ہے اور اسے تعلیمی مدد ملتی ہے۔ وہ روزانہ کی بنیاد پر اچھی کارکردگی کا مظاہرہ کر رہا ہے لیکن ٹیسٹوں میں کارکردگی دکھانے میں دشواری کا سامنا ہے۔ اسکول کے ماہر نفسیات ان طریقوں پر تبادلہ خیال کرتے ہیں جن میں محترمہ ہارکر مطالعہ کی مہارت کی تربیت کو کلاس روم کی سرگرمیوں میں شامل کر سکتی ہیں۔ مطالعہ کی مہارت کی تربیت کے سلسلے میں، اسکول کے ماہر نفسیات کو محترمہ ہارکر کو مشورہ دیتے ہوئے درج ذیل میں سے کن اصولوں پر زور دینا چاہیے؟,معذور طلباء کی مطالعہ کی مہارتیں اس وقت بہتر ہوتی ہیں جب انہیں تمام مضامین کے لیے ایک واحد، مخصوص اسٹڈی اسٹریٹجی دی جاتی ہے۔|معذور طلباء اکثر اپنے طور پر مطالعہ کی مہارتیں تیار کرتے ہیں اور انہیں صرف استاد کی طرف سے کچھ رہنمائی اور کمک کی ضرورت ہوتی ہے۔|مطالعہ کی مہارتوں کی تربیت میں طلباء کو ان کی اپنی سوچ کی رہنمائی کرنے میں مدد کرنے کی ضرورت ہوتی ہے تاکہ وہ اپنے مطالعہ کے طرز عمل کو منظم کر سکیں اور مطالعہ کے مختلف طریقوں کو استعمال کریں۔|مطالعہ کی حکمت عملیوں کو ایک چھوٹے سے گروپ میں بہترین طریقے سے سکھایا جاتا ہے جب طلباء کو استاد کے ذریعہ تیار کردہ باہمی تعاون کے ساتھ مسئلہ حل کرنے کی سرگرمیوں کی مشق کرائی جاتی ہے۔,high_school_psychology,2
کلاس میں، جان کی ٹیچر نے اس سے کہا کہ وہ اسے ہر تصویر کے لیے سکے اور بل دے گی جسے وہ صحیح طریقے سے پینی، نکل، ڈائم، کوارٹر، آدھا ڈالر، ڈالر بل، اور پانچ ڈالر کے بل کے چہرے پر پہچان سکتا ہے۔ جان ان میں سے کسی کی بھی شناخت نہیں کر سکتا حالانکہ وہ 17 سالوں سے پیسے ہینڈل کر رہا ہے۔ تصویروں کو یاد رکھنے میں اس کی ناکامی کا نتیجہ سب سے زیادہ امکان ہے۔,گڑبڑ|دوبارہ تعمیر کرنے میں ناکامی|انکوڈ کرنے میں ناکامی۔|گہری پروسیسنگ,high_school_psychology,2
صوماتی اعصابی نظام کا حصہ ہے۔,مرکزی اعصابی نظام.|پردیی اعصابی نظام.|خود مختار اعصابی نظام.|parasympathetic اعصابی نظام.,high_school_psychology,1
پروفیسر ایک مڈل اسکول کے طلباء کے آن لائن غنڈہ گردی کے رویے کا مطالعہ کرنے میں دلچسپی رکھتے ہیں۔ مندرجہ ذیل میں سے کون سا تحقیقی طریقہ انتخاب (اور انتخاب کی دلیل) سب سے زیادہ مناسب ہے؟,"تجربہ - آن لائن غنڈہ گردی کا مطالعہ کرنے کا سب سے آسان اور اخلاقی طریقہ یہ ہے کہ تصادفی طور پر آدھے شرکاء کو ایسے گروپ کو تفویض کیا جائے جو آزاد متغیر (آن لائن دھونس) کا تجربہ کرتا ہو۔|باہمی تعلق - یہ غیر اخلاقی ہوگا کہ مڈل اسکول کے طلباء کو جان بوجھ کر غنڈہ گردی کے رویوں سے بے نقاب کیا جائے، اس لیے پروفیسر ایک کو ایسے متغیرات کا جائزہ لینا چاہیے جو آن لائن غنڈہ گردی کی موجودہ مثالوں سے تعلق رکھتے ہیں۔|فطری مشاہدہ - مڈل اسکول کے طلباء کے سوشل نیٹ ورکنگ رویے کی نگرانی کرکے آن لائن غنڈہ گردی کے واقعات کا مشاہدہ انتہائی درست ڈیٹا فراہم کرے گا اور رازداری کے اہم خدشات کو جنم نہیں دے گا، کیونکہ سوشل نیٹ ورکس کو ""عوامی"" جگہ سمجھا جاتا ہے۔|آن لائن غنڈہ گردی کے رویوں اور ان رویوں کے جوابات کے بارے میں سروے کی خود رپورٹیں ممکنہ طور پر غنڈہ گردی اور اس کے اثرات کی سب سے درست وضاحت فراہم کریں گی۔",high_school_psychology,1
راک اوپیرا ٹومی میں، ٹامی ایک خوفناک قتل کا مشاہدہ کرنے کے بعد بہرا اور اندھا ہو جاتا ہے، حالانکہ اس کے کانوں یا آنکھوں میں کچھ بھی غلط نہیں ہے۔ ٹامی تکلیف میں ہے۔,دہشت زدہ ہونے کا عارضہ|پوسٹ ٹرامیٹک تناؤ کی خرابی|تبادلوں کی خرابی|ذہن پر چھا جانے والا۔اضطراری عارضہ,high_school_psychology,2
"بلی کے لفظ میں ""ج"" کو بطور بہترین بیان کیا گیا ہے۔",فونیم|مورفیم|ہولوفریز|حرف,high_school_psychology,0
"زاویر کالج کا پہلا سال شروع کر رہا ہے۔ وہ کچھ دوسرے نئے لوگوں کو تلاش کرنے کے لیے بے چین ہے جس کے ساتھ ""ہنگ آؤٹ"" کیا جا سکتا ہے۔ ماہرین نفسیات کہیں گے کہ زاویر ایک (این) سے متاثر ہے۔",بھائی چارے کی ضرورت|انضمام کی ضرورت ہے|منسلکہ کی ضرورت ہے|وابستگی کی ضرورت ہے,high_school_psychology,3
تحقیق سے پتہ چلتا ہے کہ ٹیسٹ میں حصہ لینے والے کو مثبت الفاظ کی فہرست سامنے آئی اور پھر ایک ہفتے بعد اس فہرست میں سے الفاظ یاد کرنے کو کہا اگر وہ ان الفاظ کو یاد رکھے گا۔,"ایک محقق کے ذریعہ تجربہ کیا جاتا ہے جو جان بوجھ کر مثبت رویہ کا مظاہرہ کرتا ہے۔|ابتدائی طور پر الفاظ کے سامنے آنے پر مثبت موڈ میں ہوتا ہے۔|تجربے کے دوران اس کے مزاج سے قطع نظر، خود کو ایک ""مثبت"" شخص سمجھتا ہے۔|ابتدائی جانچ کے تجربے کو مثبت سمجھتا ہے۔",high_school_psychology,1
مندرجہ ذیل میں سے سبھی جسمانی حوصلہ افزائی کی خصوصیت ہیں سوائے,شاگردوں کی بازی|تھوک میں اضافہ|پسینے میں اضافہ|تناؤ کے ہارمونز کے اخراج میں اضافہ,high_school_psychology,1
سب سے چھوٹی برقی مقناطیسی لہریں کون سے رنگ ہیں جو انسان دیکھ سکتے ہیں؟,سبز|بنفشی|سرخ|کینو,high_school_psychology,1
1900 کی دہائی کے وسط میں بہت سے نفسیاتی مریضوں کے غیر ادارہ جاتی ہونے کی ایک وجہ تھی,حکومتی فنڈز میں اضافہ|ذہنی بیماروں کے حقوق کی تحریک۔|نئی ادویات کی تخلیق.|نفسیاتی علاج میں بہتری,high_school_psychology,2
مندرجہ ذیل میں سے کون آپ کو آپ کی کار میں گیس کے اخراج سے فوری آگاہ کرنے میں کردار ادا کرے گا؟,olfactory ریسیپٹرز|gustatory ریسیپٹرز|خصوصیت کا پتہ لگانے والے|بیسلر جھلی,high_school_psychology,0
گارسیا اور کوئلنگ کی سیکھی ہوئی نفرت کے بارے میں تحقیق نے ثابت کیا کہ درج ذیل میں سے کون سا UCS اور CS جوڑا سب سے زیادہ طاقتور اور سب سے زیادہ تیزی سے سیکھا جاتا ہے؟,ایک کام انجام دینا اور کھانے کا انعام وصول کرنا|متلی اور کھانا یا پینا|تحریک اور جھٹکا|سزائیں اور انعامات,high_school_psychology,1
ایک اسکول کا ماہر نفسیات طالب علم کے والدین کو تعلیمی کامیابیوں کی پیمائش پر طالب علم کی کارکردگی کے بارے میں رائے فراہم کر رہا ہے۔ گریڈ کے مساوی تصور کی وضاحت کرنے کے لیے، اسکول کے ماہر نفسیات کو وضاحت کرنی چاہیے کہ یہ ہے۔,کسی دیے گئے گریڈ میں طلباء کے ذریعہ حاصل کردہ اس پیمائش پر اوسط سکور|ایک مقررہ عمر میں طلباء کے ذریعہ حاصل کردہ اس پیمائش پر اوسط سکور|وہ گریڈ جس میں طالب علم کو اسکول میں رکھا جانا چاہیے۔|ساتھیوں کے درمیان احتساب کا تعین کرنے کے لیے استعمال کیا جاتا ہے۔,high_school_psychology,0
درج ذیل میں سے کونسی قسم کے ڈیٹا میں ایک مخصوص مدت کے دوران مشاہدہ کیے گئے رویے کے واقعات کی تعداد کو شمار کرنا شامل ہے؟,دورانیہ کی ریکارڈنگ|تاخیر کی ریکارڈنگ|واقعہ کی ریکارڈنگ|پورے وقفہ کی ریکارڈنگ,high_school_psychology,2
مندرجہ ذیل میں سے کون سا ڈھانچہ دماغ کے سب سے مرکزی اور محفوظ حصے پر واقع ہے؟,somatosensory cortex|سیریبیلم|دماغی پرانتستا|میڈولا,high_school_psychology,3
کے مطابق غیر معمولی رویے کو خراب رویے کے طور پر بیان کیا جا سکتا ہے۔,ماہرین حیاتیات|سلوک کرنے والے|ماہر نفسیات|انسانیت پسند,high_school_psychology,1
انسانی فطرت کے بارے میں غیر حقیقی طور پر پرامید نظریہ رکھنے کی وجہ سے شخصیت کے کس نظریے پر تنقید کی جاتی ہے؟,علمی|حیاتیاتی|انسانیت پسند|خصلت,high_school_psychology,2
"""کوکی حاصل کریں،"" بہترین مثال دیتا ہے۔",بڑبڑانا|cooing|ہولوفریسس|ٹیلی گرافک تقریر,high_school_psychology,3
نفسیات کا کون سا شعبہ موضوعی بہبود، رجائیت اور خوشی کے مطالعہ پر مرکوز ہے؟,سائیکو میٹرکس|انسانی عوامل نفسیات|سماجی نفسیات|مثبت نفسیات,high_school_psychology,3
ایک عارضہ جس کی خصوصیت ظلم و ستم، فریب کاری، اور بے ترتیب سوچ سے ہوتی ہے۔,پاگل شیزوفرینیا|anorexia nervosa|تبادلوں کی خرابی|hypochondriasis,high_school_psychology,0
مندرجہ ذیل میں سے کون سا ردعمل کلاسیکی کنڈیشنگ کے ذریعے حاصل کیا گیا؟,اس ہائی وے پر ایک بڑے حادثے میں ملوث ہونے کے بعد پہلی بار ہائی وے پر گاڑی چلانے والی خاتون کا بے چینی کا ردعمل|ایک بچے کا خوف زدہ رونا جو جھپکی سے بیدار ہونے پر پریشان ہو جاتا ہے۔|کانٹیکٹ لینس پہننے والے کا بے قابو جھپکنا جس کی آنکھ میں ابھی کچھ آیا ہے۔|ایک بچے کا چونکا دینے والا رونا جو ابھی آدھی رات کو گرج کی ایک زوردار تالیوں سے بیدار ہوا ہے,high_school_psychology,0
مندرجہ ذیل عوارض میں سے کون سا زیادہ تر ممکنہ طور پر روشنی کی مقدار سے متعلق ہے جس سے ایک حساس شخص بے نقاب ہوتا ہے؟,موسمی جذباتی خرابی|کلاسٹروفوبیا|ایک دماغی مرض کا نام ہے|catatonic شیزوفرینیا,high_school_psychology,0
مندرجہ ذیل میں سے کون سا معالج زیادہ تر ممکنہ طور پر کارل راجرز کے سائیکو تھراپی کے طریقہ کار کی پیروی کرتا ہے؟,ڈاکٹر جونز، جو اپنے مریضوں میں ناپسندیدہ رویوں میں ترمیم کی ضرورت پر زور دیتے ہیں۔|ٹیرنس اسپرنگر، جو افراد کو ان کی اندرونی روحانیت کو تلاش کرنے اور ایک اعلیٰ ہستی کے ساتھ اپنے تعلقات کو استوار کرنے کا مشورہ دیتے ہیں۔|کیتھی کوپر، جو ایک ہمدرد مشیر ہے جو غیر مشروط مدد کے ذریعے گاہکوں کو بہتر صحت اور ترقی کے لیے اپنا راستہ تلاش کرنے کی ترغیب دیتی ہے۔|یوٹریس لیڈ، جو اپنے مریضوں کے لیے ایک ایسا فریم ورک تیار کرتی ہے جو مثالی نفسیاتی نشوونما اور ترقی کی وضاحت کرتی ہے اور جو پیشہ ورانہ کامیابی کے لیے ان کی کوششوں کی حمایت کرتی ہے۔,high_school_psychology,2
دماغ کو نقصان پہنچانے والے بچے دماغ کی درج ذیل خصوصیات میں سے کس کی وجہ سے دماغ کو نقصان پہنچانے والے بڑے مریضوں کی نسبت زیادہ تیزی سے اپنی جسمانی اور ذہنی صلاحیتیں دوبارہ حاصل کر سکتے ہیں؟,متضاد کنٹرول|کلائن فیلٹر سنڈروم|مؤثر نفسیاتی ماحول|دماغ کی پلاسٹکٹی,high_school_psychology,3
مسٹر تھامس، ایک اسکول کے ماہر نفسیات، آٹزم اسپیکٹرم ڈس آرڈر کے ساتھ ایک طالب علم مارک کی ضروریات کو پورا کرنے کے لیے، محترمہ ریڈل، ایک خصوصی تعلیم کی استاد کے ساتھ کام کرتے ہیں۔ مسٹر تھامس مارک کے ساتھ براہ راست کام نہیں کرتے۔ محترمہ رڈل ان کی ثالث کا کام کرتی ہیں۔ یہ تعاون کس مشاورتی ماڈل کی ایک مثال ہے؟,سسٹمز|وسیلہ|ٹرائیڈک|انکولی سیکھنے کے ماحول,high_school_psychology,2
مندرجہ ذیل میں سے کون سا نقطہ نظر لوگوں کے احساسات کی اہمیت پر زور دیتا ہے اور انسانی فطرت کو قدرتی طور پر مثبت اور ترقی کی تلاش کے طور پر دیکھتا ہے؟,حیاتیاتی|طرز عمل|علمی|انسانیت پسند,high_school_psychology,3
